NM_SERVICE_DEF,NM_NAME,B_REQUIRED,N_PROP_TYPE,NM_SPACE,NM_ENUM
intercall.com/Comm_InterCallConnection,leg_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,txn_date,N,3,,
intercall.com/Comm_InterCallConnection,call_type_str,N,0,,
intercall.com/Comm_InterCallConnection,surcharge_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,rtl_id_payee,Y,2,,
intercall.com/Comm_InterCallConnection,surcharge_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,related_ws_id_adj,Y,11,,
intercall.com/Comm_InterCallConnection,surcharge_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,related_ws_id_sess,Y,11,,
intercall.com/Comm_InterCallConnection,telecom_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,_payingaccount,Y,2,,
intercall.com/Comm_InterCallConnection,surcharge_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallFeature,related_ws_id_adj,Y,11,,
intercall.com/Comm_InterCallFeature,_payingaccount,Y,2,,
intercall.com/Comm_InterCallFeature,feature_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallFeature,related_retail_id_sess,Y,11,,
intercall.com/Comm_InterCallFeature,feature_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_rtl_bu_amt,Y,7,,
metratech.com/PayInfo,ACH_ChargePeriodRange,N,2, , 
metratech.com/PayInfo,PAC_RollupFlag,N,0, , 
metratech.com/ps_cc_addaccountandpaymentmethod,pacrollupflag,N,0, , 
metratech.com/ps_cc_updatepaymentmethod,pacrollupflag,N,0, , 
intercall.com/Comm_InterCallFeature,txn_date,N,3,,
intercall.com/Comm_InterCallFeature,feature_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallFeature,div_curr,N,0,,
intercall.com/Comm_InterCallFeature,feature_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,rtl_id_payee,Y,2,,
intercall.com/Comm_InterCallFeature,feature_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallFeature,_usagecycleid,N,2,,
intercall.com/Comm_InterCallFeature,feature_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,related_retail_id_adj,Y,11,,
intercall.com/Comm_InterCallFeature,related_ws_id_disc,Y,11,,
intercall.com/Comm_InterCallFeature,bu_curr,N,0,,
intercall.com/Comm_InterCallFeature,related_retail_id_disc,Y,11,,
intercall.com/Comm_InterCallFeature,feature_ws_amt,Y,7,,
intercall.com/Comm_InterCallFeature,_accountpricelist,N,2,,
intercall.com/Comm_InterCallFeature,gbl_curr,N,0,,
intercall.com/Comm_InterCallFeature,related_ws_id_sess,Y,11,,
intercall.com/Comm_InterCallFeature,_timezoneid,N,8,Global,TimeZoneID
intercall.com/Comm_InterCallFeature,feature_code_str,N,0,,
intercall.com/Comm_InterCallFeature,feature_rtl_amt,Y,7,,
intercall.com/Comm_InterCallFeature,_accountid,Y,2,,
intercall.com/Comm_InterCallFeature,feature_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallFeature,feature_svc_rtl_bu_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_adj,Y,11,,
metratech.com/Comm_FlatRecurringCharge,_payingaccount,Y,2,,
metratech.com/Comm_FlatRecurringCharge,txn_date,N,3,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_rtl_div_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_sess,Y,11,,
metratech.com/Comm_FlatRecurringCharge,rc_rtl_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_ws_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,div_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,rc_rtl_gbl_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_ws_bu_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_ws_gbl_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_rtl_gbl_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_rtl_bu_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_rtl_div_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,_usagecycleid,N,2,,
metratech.com/Comm_FlatRecurringCharge,gbl_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_adj,Y,11,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_disc,Y,11,,
metratech.com/Comm_FlatRecurringCharge,bu_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,rc_ws_div_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_disc,Y,11,,
metratech.com/Comm_FlatRecurringCharge,rc_ws_bu_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,_accountpricelist,N,2,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_rtl_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_ws_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_rtl_bu_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_sess,Y,11,,
metratech.com/Comm_FlatRecurringCharge,_timezoneid,N,8,Global,TimeZoneID
metratech.com/Comm_FlatRecurringCharge,rtl_id_payee,Y,2,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_ws_div_amt,Y,7,,
metratech.com/Comm_FlatRecurringCharge,_accountid,Y,2,,
metratech.com/Comm_FlatRecurringCharge,feature_code_str,N,0,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_ws_gbl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_adj,Y,11,,
metratech.com/Comm_UDRecurringCharge,_payingaccount,Y,2,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_rtl_gbl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_rtl_div_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_sess,Y,11,,
metratech.com/ps_cc_postauth,destinationzip,N,0,,
metratech.com/ps_cc_postauth,nationaltax,N,7,,
metratech.com/ps_cc_postauth,referenceid,N,0,,
metratech.com/ps_cc_postauth,freighttaxrate,N,7,,
metratech.com/ps_cc_postauth,shipfromzip,N,0,,
metratech.com/ps_cc_postauth,vattype,N,0,,
metratech.com/ps_cc_postauth,description3,N,0,,
metratech.com/ps_cc_postauth,_Amount,Y,7,,
metratech.com/ps_cc_postauth,vatamount,N,7,,
metratech.com/ps_cc_postauth,purchaseid,N,0,,
metratech.com/ps_cc_postauth,testsession,Y,2,,
metratech.com/ps_cc_postauth,transactionid,Y,0,,
metratech.com/ps_cc_postauth,duty,N,7,,
metratech.com/ps_cc_postauth,_Currency,Y,0,,
metratech.com/ps_cc_postauth,description2,N,0,,
metratech.com/ps_cc_postauth,freighttax,N,7,,
metratech.com/ps_cc_postauth,_AccountID,Y,2,,
metratech.com/ps_cc_postauth,destinationcountrycode,N,0,,
metratech.com/ps_cc_quotepreauth,testsession,Y,2,,
metratech.com/ps_cc_quotepreauth,_Currency,Y,0,,
metratech.com/ps_cc_quotepreauth,numberconnections,Y,2,,
metratech.com/ps_cc_quotepreauth,creditcardtype,Y,8,metratech.com/paymentserver,creditcardtype
metratech.com/ps_cc_quotepreauth,flatrate,Y,7,,
metratech.com/ps_cc_quotepreauth,transactionid,Y,0,,
metratech.com/ps_cc_quotepreauth,_Accountid,Y,2,,
metratech.com/ps_cc_quotepreauth,scheduledduration,Y,2,,
metratech.com/ps_cc_quotepreauth,lastfourdigits,Y,0,,
metratech.com/ps_cc_updatepaymentmethod,lastfourdigits,Y,0,,
metratech.com/ps_cc_updatepaymentmethod,state,N,0,,
metratech.com/ps_cc_updatepaymentmethod,creditcardtype,Y,8,metratech.com/paymentserver,CreditCardType
metratech.com/ps_cc_updatepaymentmethod,country,N,0,,
metratech.com/ps_cc_updatepaymentmethod,issuernumber,N,0,,
metratech.com/ps_cc_updatepaymentmethod,authreceived,Y,2,,
metratech.com/ps_cc_updatepaymentmethod,reserved1,N,0,,
metratech.com/ps_cc_updatepaymentmethod,customervatnumber,N,0,,
metratech.com/ps_cc_updatepaymentmethod,reserved2,N,0,,
metratech.com/ps_cc_updatepaymentmethod,city,N,0,,
metratech.com/ps_cc_updatepaymentmethod,address,N,0,,
metratech.com/ps_cc_updatepaymentmethod,zip,N,0,,
metratech.com/ps_cc_updatepaymentmethod,cardid,N,0,,
metratech.com/ps_cc_updatepaymentmethod,customerreferenceid,N,0,,
metratech.com/ps_cc_updatepaymentmethod,companyphone,N,0,,
metratech.com/ps_cc_updatepaymentmethod,expdateformat,Y,2,,
metratech.com/ps_cc_updatepaymentmethod,enabled,Y,2,,
metratech.com/ps_cc_updatepaymentmethod,companyaddress,N,0,,
metratech.com/ps_cc_updatepaymentmethod,testsession,Y,2,,
metratech.com/ps_cc_updatepaymentmethod,cardverifyvalue,N,0,,
metratech.com/ps_cc_updatepaymentmethod,startdate,N,0,,
metratech.com/ps_cc_updatepaymentmethod,expdate,Y,0,,
metratech.com/ps_cc_updatepaymentmethod,companypostalcode,N,0,,
metratech.com/ps_cc_updatepaymentmethod,_AccountID,Y,2,,
metratech.com/ps_cc_updatepaymentmethod,customername,Y,0,,
metratech.com/ps_cc_updatepaymentmethod,primary,Y,2,,
metratech.com/ps_cc_updateprimaryindicator,lastfourdigits,Y,0,,
metratech.com/ps_cc_updateprimaryindicator,testsession,Y,2,,
metratech.com/ps_cc_updateprimaryindicator,_AccountID,Y,2,,
metratech.com/ps_cc_updateprimaryindicator,creditcardtype,Y,8,metratech.com/paymentserver,creditcardtype
metratech.com/ps_cc_validatecardwithoutaccount,state,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,creditcardtype,Y,8,metratech.com/paymentserver,creditcardtype
metratech.com/ps_cc_validatecardwithoutaccount,country,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,issuernumber,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,_Currency,Y,0,,
metratech.com/ps_cc_validatecardwithoutaccount,city,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,address,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,zip,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,cardid,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,customerreferenceid,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,_Amount,Y,7,,
metratech.com/ps_cc_validatecardwithoutaccount,creditcardnum_,Y,0,,
metratech.com/ps_cc_validatecardwithoutaccount,expdateformat,Y,2,,
metratech.com/ps_cc_validatecardwithoutaccount,creditcardseccode_,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,testsession,Y,2,,
metratech.com/ps_cc_validatecardwithoutaccount,cardverifyvalue,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,startdate,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,expdate,Y,0,,
intercall.com/AccountFeature,u_paccode,N,0, , 
intercall.com/AccountFeature,u_companyname,N,0, , 
intercall.com/InterCallConference,u_company_name,N,0, , 
intercall.com/InterCallConference,u_pac_code,N,0, , 
intercall.com/InterCallConference,u_ldr_name,N,0, , 
intercall.com/InterCallConference,u_conf_name,N,0, , 
intercall.com/InterCallConference,u_res_name,N,0, , 
intercall.com/InterCallConference,u_web_svc_xref,N,0, , 
intercall.com/InterCallConnection,u_line_name,N,0, , 
intercall.com/InterCallFeature,u_paccode,N,0, , 
intercall.com/InterCallFeature,u_companyname,N,0, , 
intercall.com/dummyaggregate,NumUnits,Y,2,,
intercall.com/dummyaggregate,AccountId,Y,0,,
intercall.com/dummyaggregate,TransactionTime,Y,3,,
